duration,actor_2_name,genres,actor_1_name,actor_3_name,plot_keywords,budget,success_label,director_name,movie_title
88.0,Dan Fogler,Action|Adventure|Animation|Comedy|Family|Sci-Fi,Elisabeth Harnois,Tom Everett Scott,boy|martian|rescue|robot|sexism,150000000.0,0,Simon Wells,Mars Needs Moms 
85.0,Kate Winslet,Adventure|Animation|Comedy|Family,Hugh Jackman,David Suchet,boat|frog|rat|sewer|toad,149000000.0,1,David Bowers,Flushed Away 
111.0,Cara Delevingne,Adventure|Family|Fantasy,Hugh Jackman,Nonso Anozie,1940s|child hero|fantasy world|orphan|reference to peter pan,150000000.0,0,Joe Wright,Pan 
92.0,Zach Callison,Adventure|Animation|Comedy|Family|Sci-Fi,Ty Burrell,Karan Brar,dog|father son relationship|inventor|talking dog|time travel,145000000.0,1,Rob Minkoff,Mr. Peabody & Sherman 
196.0,Orlando Bloom,Adventure,Brad Pitt,Julian Glover,greek|mythology|prince|trojan|troy,175000000.0,1,Wolfgang Petersen,Troy 
93.0,Martin Short,Adventure|Animation|Comedy|Family,Jada Pinkett Smith,Cedric the Entertainer,animal|circus|island name in title|lemur|penguin,145000000.0,1,Eric Darnell,Madagascar 3: Europe's Most Wanted 
133.0,Colin Salmon,Action|Adventure|Thriller,Toby Stephens,Rick Yune,catfight|clinic|colonel|diamond|patricide,142000000.0,0,Lee Tamahori,Die Another Day 
116.0,Kate McKinnon,Action|Comedy|Fantasy|Sci-Fi,Ed Begley Jr.,Zach Woods,ghost|ghostbuster|ghostbusters|male objectification|reboot,144000000.0,0,Paul Feig,Ghostbusters 
153.0,Steve Buscemi,Action|Adventure|Sci-Fi|Thriller,Bruce Willis,Will Patton,asteroid|astronaut|bomb|meteorite|outer space,140000000.0,0,Michael Bay,Armageddon 
88.0,Rosario Dawson,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,Will Smith,Rip Torn,alien|lingerie|lingerie model|m.i.b.|pug,140000000.0,0,Barry Sonnenfeld,Men in Black II 
115.0,Anthony Hopkins,Action|Adventure|Animation|Fantasy,Robin Wright,Sebastian Roché,creature|demon|king|reward|warrior,150000000.0,0,Robert Zemeckis,Beowulf 
95.0,Angelina Jolie Pitt,Action|Adventure|Animation|Comedy|Family,J.K. Simmons,Wayne Knight,china|kung fu|panda|pig|village,145000000.0,1,Alessandro Carloni,Kung Fu Panda 3 
133.0,Jeremy Renner,Action|Adventure|Thriller,Tom Cruise,Michael Nyqvist,dubai|kremlin|race against time|russian|terrorist,145000000.0,1,Brad Bird,Mission: Impossible - Ghost Protocol 
97.0,Kamil McFadden,Adventure|Animation|Family|Fantasy,Hugh Jackman,Khamani Griffin,belief|box office hit|children|new york city|tooth,145000000.0,1,Peter Ramsey,Rise of the Guardians 
90.0,Richard Burgi,Comedy|Crime,John Michael Higgins,David Herman,animal abuse|ceo|heist|suburb|unemployment,100000000.0,0,Dean Parisot,Fun with Dick and Jane 
154.0,Tony Goldwyn,Action|Drama|History|War,Tom Cruise,Chad Lindberg,captain|emperor|honor|japan|samurai,140000000.0,1,Edward Zwick,The Last Samurai 
150.0,María Valverde,Action|Adventure|Drama,Christian Bale,Ben Mendelsohn,egypt|exodus|moses|pharaoh|plague,140000000.0,0,Ridley Scott,Exodus: Gods and Kings 
127.0,Leonard Nimoy,Action|Adventure|Sci-Fi,Chris Hemsworth,Bruce Greenwood,box office hit|future|lifted by the throat|star trek|vulcan,150000000.0,1,J.J. Abrams,Star Trek 
121.0,James Franco,Action|Adventure|Fantasy|Romance,J.K. Simmons,Kirsten Dunst,evil|goblin|spider|spider man|superhero,139000000.0,1,Sam Raimi,Spider-Man 
102.0,Djimon Hounsou,Action|Adventure|Animation|Comedy|Family|Fantasy,Gerard Butler,America Ferrera,dragon|father son relationship|husband wife relationship|mother son relationship|viking,145000000.0,1,Dean DeBlois,How to Train Your Dragon 2 
126.0,Elodie Yung,Action|Adventure|Fantasy,Gerard Butler,Bryan Brown,ancient egypt|egypt|egyptian|egyptian god|egyptian goddess,140000000.0,0,Alex Proyas,Gods of Egypt 
121.0,Joe Morton,Action|Adventure|Sci-Fi|Thriller,Sam Shepard,Richard Roxburgh,artificial intelligence|box office flop|fighter jet|navy|pilot,135000000.0,0,Rob Cohen,Stealth 
215.0,Billy Crudup,Action|Drama|Mystery|Sci-Fi,Matt Frewer,Stephen McHattie,conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity,130000000.0,1,Zack Snyder,Watchmen 
127.0,Rene Russo,Action|Crime|Thriller,Jet Li,Darlene Love,kung fu|lapd|martial arts|private investigator|triad,140000000.0,0,Richard Donner,Lethal Weapon 4 
138.0,Regi Davis,Action|Sci-Fi,Kevin Rankin,Celia Weston,1980s|c 130 hercules|monster|panzer|san francisco california,137000000.0,0,Ang Lee,Hulk 
122.0,Dwayne Johnson,Action|Adventure|Sci-Fi|Thriller,Channing Tatum,Elodie Yung,general|gi joe|martial arts|ninja|president,130000000.0,0,Jon M. Chu,G.I. Joe: Retaliation 
124.0,Rainn Wilson,Action|Adventure|Comedy|Thriller,Matthew McConaughey,Delroy Lindo,beach|civil war|desert|dictator|ship,130000000.0,0,Breck Eisner,Sahara 
106.0,Ming-Na Wen,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,Steve Buscemi,Jean Simmons,general|military|scientist|soldier|year 2065,137000000.0,0,Hironobu Sakaguchi,Final Fantasy: The Spirits Within 
124.0,Dominic Cooper,Action|Adventure|Sci-Fi,Chris Evans,Hayley Atwell,arctic|captain america|scientist|tesseract|war bond,140000000.0,1,Joe Johnston,Captain America: The First Avenger 
128.0,Maria Grazia Cucinotta,Action|Adventure|Thriller,Colin Salmon,Desmond Llewelyn,british|oil|scientist|terrorist|tycoon,135000000.0,0,Michael Apted,The World Is Not Enough 
138.0,Lee Ingleby,Action|Adventure|Drama|History|War,James D'Arcy,David Threlfall,1800s|napoleonic wars|pursuit|royal navy|ship,150000000.0,1,Peter Weir,Master and Commander: The Far Side of the World 
115.0,Kristen Stewart,Adventure|Drama|Fantasy|Romance,Robert Pattinson,Taylor Lautner,battle|friend|super strength|vampire|vision,120000000.0,0,Bill Condon,The Twilight Saga: Breaking Dawn - Part 2 
100.0,Brad Pitt,Animation|Comedy|Family|Musical,Robin Williams,Common,3d|antarctica|krill|penguin|sequel,135000000.0,0,George Miller,Happy Feet 2 
135.0,Peter Mensah,Action|Adventure|Sci-Fi,Ty Burrell,William Hurt,antidote|cure|hulk|marvel cinematic universe|opening action scene,150000000.0,1,Louis Leterrier,The Incredible Hulk 
60.0,Philip Michael Thomas,Action|Crime|Drama|Mystery|Thriller,Don Johnson,John Diehl,cult tv|detective|drugs|police|undercover,1500000.0,1,,Miami Vice             
117.0,Penelope Wilton,Adventure|Family|Fantasy,Mark Rylance,Rafe Spall,cannibal|evil brother|giant|london england|queen,140000000.0,1,Steven Spielberg,The BFG 
156.0,Tom Hardy,Adventure|Drama|Thriller|Western,Leonardo DiCaprio,Lukas Haas,bear attack|cauterizing a wound|native american|revenge|survival,135000000.0,1,Alejandro G. Iñárritu,The Revenant 
96.0,Snoop Dogg,Adventure|Animation|Comedy|Family|Sport,Ryan Reynolds,Ben Schwartz,accident|freak accident|race|snail|underdog,135000000.0,0,David Soren,Turbo 
107.0,Ray Winstone,Adventure|Animation|Comedy|Family|Western,Johnny Depp,Stephen Root,chameleon|lizard|sheriff|water|western town,135000000.0,1,Gore Verbinski,Rango 
92.0,Annet Mahendru,Adventure|Animation|Comedy|Family,Benedict Cumberbatch,Andy Richter,little girl|park|spy|statue of liberty|television van,132000000.0,1,Eric Darnell,Penguins of Madagascar 
115.0,Edgar Ramírez,Action|Mystery|Thriller,Matt Damon,Albert Finney,action hero|cia|dark past|flashback|memory,110000000.0,1,Paul Greengrass,The Bourne Ultimatum 
92.0,Wayne Knight,Action|Adventure|Animation|Comedy|Family,Angelina Jolie Pitt,Dan Fogler,kung fu|kung fu master|master|panda|snow leopard,130000000.0,1,Mark Osborne,Kung Fu Panda 
117.0,Hayley Atwell,Action|Adventure|Comedy|Sci-Fi,Judy Greer,T.I.,ant|chinatown san francisco|heist|sabotage|vault,130000000.0,1,Peyton Reed,Ant-Man 
146.0,Josh Hutcherson,Adventure|Sci-Fi|Thriller,Jennifer Lawrence,Sandra Ellis Lafferty,president|snow|television|tour|uprising,130000000.0,1,Francis Lawrence,The Hunger Games: Catching Fire 
115.0,Kristen Stewart,Adventure|Drama|Fantasy|Romance,Robert Pattinson,Taylor Lautner,battle|friend|super strength|vampire|vision,120000000.0,0,Bill Condon,The Twilight Saga: Breaking Dawn - Part 2 
94.0,Matt Jones,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Jim Parsons,April Winchell,alien friendship|alien invasion|australia|flying car|mother daughter relationship,135000000.0,1,Tim Johnson,Home 
116.0,Lisa Ann Walter,Adventure|Sci-Fi|Thriller,Tom Cruise,Rick Gonzalez,alien|fight|storm|survival|tripod,132000000.0,0,Steven Spielberg,War of the Worlds 
147.0,Henry Rollins,Action|Comedy|Crime|Thriller,Will Smith,Jordi Mollà,cuba|dea|drugs|money|undercover,130000000.0,0,Michael Bay,Bad Boys II 
90.0,Constance Marie,Action|Adventure|Animation|Comedy|Family|Fantasy,Salma Hayek,Amy Sedaris,betrayal|egg|friend|goose|hero,130000000.0,1,Chris Miller,Puss in Boots 
101.0,Andre Braugher,Action|Crime|Mystery|Thriller,Angelina Jolie Pitt,August Diehl,cia|on the run|russian|russian spy|strong female lead,110000000.0,0,Phillip Noyce,Salt 
138.0,Emma Watson,Action|Adventure|Drama,Anthony Hopkins,Logan Lerman,ark|flood|noah's ark|water|wrath of god,125000000.0,0,Darren Aronofsky,Noah 
107.0,Mackenzie Crook,Action|Adventure|Family|Mystery,Toby Jones,Tony Curran,captain|morocco|ship|tintin|treasure,135000000.0,1,Steven Spielberg,The Adventures of Tintin 
142.0,Gary Oldman,Adventure|Family|Fantasy|Mystery,Daniel Radcliffe,Rupert Grint,magic|muggle|serial killer|traitor|wizard,130000000.0,1,Alfonso Cuarón,Harry Potter and the Prisoner of Azkaban 
165.0,Bryan Brown,Adventure|Drama|Romance|War,Essie Davis,Eddie Baroo,australia|cattle|darwin|drover|japanese,130000000.0,0,Baz Luhrmann,Australia 
100.0,Zoë Kravitz,Action|Adventure|Sci-Fi,Will Smith,Glenn Morshower,box office flop|father son team|fear|race against time|real life father and son playing father and son,130000000.0,0,M. Night Shyamalan,After Earth 
82.0,D.B. Sweeney,Adventure|Animation|Family|Thriller,Alfre Woodard,Della Reese,egg|iguanodon|lemur|meteor|nesting grounds,127500000.0,0,Eric Leighton,Dinosaur 
,Dave Legeno,Action|Fantasy,Rupert Grint,Ralph Ineson,,,1,Matt Birch,Harry Potter and the Deathly Hallows: Part II 
98.0,Rami Malek,Adventure|Comedy|Family|Fantasy,Robin Williams,Steve Coogan,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet,127000000.0,0,Shawn Levy,Night at the Museum: Secret of the Tomb 
95.0,Brad Pitt,Action|Animation|Comedy|Family|Sci-Fi,J.K. Simmons,Will Ferrell,battle|city|planet|prison|superhero,130000000.0,1,Tom McGrath,Megamind 
159.0,Fiona Shaw,Adventure|Family|Fantasy,Daniel Radcliffe,Verne Troyer,based on novel|birthday|evil wizard|quidditch|wizard,125000000.0,1,Chris Columbus,Harry Potter and the Sorcerer's Stone 
96.0,Jeff Bridges,Action|Comedy|Fantasy,Ryan Reynolds,Stephanie Szostak,drug dealer|gold|partner|police|undead,130000000.0,0,Robert Schwentke,R.I.P.D. 
120.0,Shin'ya Tsukamoto,Action|Adventure|Drama|Horror|Sci-Fi,Mark Chinnery,Atsuko Maeda,blood|godzilla|monster|sequel,,1,Hideaki Anno,Godzilla Resurgence 
143.0,Orlando Bloom,Action|Adventure|Fantasy,Johnny Depp,Jack Davenport,caribbean|curse|governor|pirate|undead,140000000.0,1,Gore Verbinski,Pirates of the Caribbean: The Curse of the Black Pearl 
,Toby Jones,Fantasy,Rupert Grint,Alfred Enoch,,,0,Matt Birch,Harry Potter and the Deathly Hallows: Part I 
123.0,Philip Seymour Hoffman,Adventure|Sci-Fi|Thriller,Jennifer Lawrence,Josh Hutcherson,based on young adult novel|manipulation|rebellion|symbol|uprising,125000000.0,1,Francis Lawrence,The Hunger Games: Mockingjay - Part 1 
174.0,Seth Gabel,Mystery|Thriller,Tom Hanks,Jürgen Prochnow,based on supposedly true story|holy grail|mary magdalene|opus dei|secret,125000000.0,0,Ron Howard,The Da Vinci Code 
101.0,Rachel Crow,Adventure|Animation|Comedy|Family|Musical,Miguel Ferrer,Jeffrey Garcia,amazon|bird|father in law|jungle|no opening credits,103000000.0,0,Carlos Saldanha,Rio 2 
134.0,Bruce Davison,Action|Adventure|Fantasy|Sci-Fi|Thriller,Hugh Jackman,Aaron Stanford,mutant|prison|professor|school|x men,110000000.0,1,Bryan Singer,X-Men 2 
132.0,Vin Diesel,Action|Crime|Thriller,Paul Walker,Dwayne Johnson,drug lord|drugs|federal agent|heist|police,125000000.0,1,Justin Lin,Fast Five 
129.0,Eddie Marsan,Action|Adventure|Crime|Mystery|Thriller,Robert Downey Jr.,Paul Anderson,factory|gypsy|investigation|sherlock holmes|train,125000000.0,1,Guy Ritchie,Sherlock Holmes: A Game of Shadows 
106.0,Jason Flemyng,Action|Adventure|Fantasy,Liam Neeson,Alexa Davalos,famous line|hand to hand combat|kraken|rape|zeus,125000000.0,0,Louis Leterrier,Clash of the Titans 
113.0,Rachel Ticotin,Action|Sci-Fi,Ronny Cox,Marshall Bell,ambiguous ending|false memory|implanted memory|memory|space colony,65000000.0,1,Paul Verhoeven,Total Recall 
102.0,Vladimir Kulich,Action|Adventure|History,Tony Curran,Clive Russell,arab|battle|combat|viking|warrior,85000000.0,0,John McTiernan,The 13th Warrior 
135.0,Scott Glenn,Action|Adventure|Thriller,Jeremy Renner,Stacy Keach,assassin|cia|drone|pill|wolf,125000000.0,1,Tony Gilroy,The Bourne Legacy 
125.0,Vivica A. Fox,Action,Michael Gough,John Glover,butler|critically bashed|cure|freeze|gotham,125000000.0,0,Joel Schumacher,Batman & Robin 
110.0,T.J. Thyne,Comedy|Family|Fantasy,Clint Howard,Molly Shannon,box office hit|christmas|materialism|public humiliation|snowflake,123000000.0,0,Ron Howard,How the Grinch Stole Christmas 
124.0,Dennis Quaid,Action|Adventure|Sci-Fi|Thriller,Jake Gyllenhaal,Sela Ward,climate|end of the world|global warming|natural disaster|weather,125000000.0,0,Roland Emmerich,The Day After Tomorrow 
123.0,Dougray Scott,Action|Adventure|Thriller,Tom Cruise,Richard Roxburgh,cure|mission|terrorist|thief|virus,125000000.0,0,John Woo,Mission: Impossible II 
130.0,Mary Elizabeth Mastrantonio,Action|Adventure|Drama|Thriller,Karen Allen,Bob Gunton,death|fish|fishing|sea|storm,140000000.0,0,Wolfgang Petersen,The Perfect Storm 
92.0,Ioan Gruffudd,Action|Adventure|Sci-Fi|Thriller,Chris Evans,Andre Braugher,fantastic four|space|strong female character|strong female lead|superheroine,130000000.0,0,Tim Story,Fantastic 4: Rise of the Silver Surfer 
127.0,Rafe Spall,Adventure|Drama|Fantasy,Suraj Sharma,Tabu,animal|faith|india|journey|tiger,120000000.0,1,Ang Lee,Life of Pi 
123.0,Matt Long,Action|Fantasy|Thriller,Nicolas Cage,Peter Fonda,blackheart|devil|father|ghost|mephistopheles,110000000.0,0,Mark Steven Johnson,Ghost Rider 
123.0,Riz Ahmed,Action|Thriller,Matt Damon,Ato Essandoh,black ops|chase|cia|cia agent|repeated scene,120000000.0,1,Paul Greengrass,Jason Bourne 
107.0,Bernie Mac,Action|Adventure|Comedy|Crime,Demi Moore,Justin Theroux,fbi|murder|ring|witness protection|witness protection program,120000000.0,0,McG,Charlie's Angels: Full Throttle 
124.0,Charlize Theron,Adventure|Mystery|Sci-Fi,Michael Fassbender,Sean Harris,cave painting|medical scanner|planet|pregnant with an alien fetus|suspended animation,130000000.0,1,Ridley Scott,Prometheus 
77.0,Brad Garrett,Adventure|Animation|Comedy|Family|Fantasy,Nathan Lane,Melanie Griffith,anthropomorphic mouse|falcon|marshmallow|second part|soccer,120000000.0,0,Rob Minkoff,Stuart Little 2 
109.0,Sharlto Copley,Action|Drama|Sci-Fi|Thriller,Matt Damon,Alice Braga,christ figure|class differences|messiah|saviour|social commentary,115000000.0,0,Neill Blomkamp,Elysium 
134.0,Alexa Davalos,Action|Adventure|Sci-Fi|Thriller,Vin Diesel,Christina Cox,bounty hunter|escape|necromonger|planet|warrior,105000000.0,1,David Twohy,The Chronicles of Riddick 
117.0,Abbie Cornish,Action|Crime|Sci-Fi|Thriller,Gary Oldman,Jennifer Ehle,law enforcement|police|robocop|robot|technology,100000000.0,0,José Padilha,RoboCop 
135.0,Kick Gurry,Action|Family|Sport,Scott Porter,Nicholas Elia,based on anime|based on cartoon|gadget car|racer|speed,120000000.0,0,Lana Wachowski,Speed Racer 
121.0,Domenick Lombardozzi,Comedy|Drama|Romance,Shelley Conn,Teyonah Parris,embarrassment|falling in love|love|love triangle|revelation,120000000.0,0,James L. Brooks,How Do You Know 
117.0,Marc Blucas,Action|Comedy|Romance,Tom Cruise,Jordi Mollà,chase|fbi|garage|spy|surveillance,117000000.0,0,James Mangold,Knight and Day 
124.0,Tom Cruise,Action|Adventure|Mystery|Sci-Fi,Morgan Freeman,Zoë Bell,cabin in the woods|drone|flying through a thunderstorm|post apocalypse|sex in a pool,120000000.0,1,Joseph Kosinski,Oblivion 
140.0,Christopher Lee,Action|Adventure|Fantasy|Sci-Fi,Natalie Portman,Hayden Christensen,elongated cry of no|friends become enemies|kicked in the butt|robotic midwife|vision,113000000.0,1,George Lucas,Star Wars: Episode III - Revenge of the Sith 
142.0,Christopher Lee,Action|Adventure|Fantasy|Sci-Fi,Natalie Portman,Hayden Christensen,martial arts|murdered before giving protagonist information|part computer animation|prequel|prequel to cult film,115000000.0,1,George Lucas,Star Wars: Episode II - Attack of the Clones 
92.0,John Ratzenberger,Adventure|Animation|Comedy|Family|Fantasy,Steve Buscemi,James Coburn,friend|little girl|monster|rival|scream,115000000.0,1,Pete Docter,"Monsters, Inc. "
138.0,Tao Okamoto,Action|Adventure|Sci-Fi|Thriller,Hugh Jackman,Rila Fukushima,healing power|marvel comics|mecha|regeneration|self healing,120000000.0,1,James Mangold,The Wolverine 
136.0,Liam Neeson,Action|Adventure|Fantasy|Sci-Fi,Natalie Portman,Ian McDiarmid,alien|character says i have a bad feeling about this|hand to hand combat|seven word title|wilhelm scream,115000000.0,0,George Lucas,Star Wars: Episode I - The Phantom Menace 
98.0,Emma Stone,Adventure|Animation|Comedy|Family|Fantasy,Ryan Reynolds,Nicolas Cage,cave|caveman|journey|strict father|survival,135000000.0,1,Kirk De Micco,The Croods 
116.0,Santiago Segura,Adventure|Comedy|Family|Fantasy,Alain Delon,Vanessa Hessler,1st century b.c.|lightsaber|local blockbuster|magical potion|potion,78000000.0,0,Frédéric Forestier,Asterix at the Olympic Games 
153.0,Roger Willie,Action|Drama|War,Nicolas Cage,Noah Emmerich,code|duty|steel helmet|u.s. marine|u.s. soldier,115000000.0,0,John Woo,Windtalkers 
120.0,Sam Claflin,Action|Adventure|Drama|Fantasy,Chris Hemsworth,Charlize Theron,based on fairy tale|dark fantasy|fairy tale|second part|sequel,115000000.0,0,Cedric Nicolas-Troyan,The Huntsman: Winter's War 
101.0,Danny Woodburn,Action|Adventure|Comedy|Sci-Fi,Noel Fisher,Jeremy Howard,18 wheeler|mutant|ninja|sewer|turtle,125000000.0,0,Jonathan Liebesman,Teenage Mutant Ninja Turtles 
91.0,Basher Savage,Adventure|Drama|Sci-Fi|Thriller,Phaldut Sharma,Amy Warren,box office hit|long take|sole survivor|space|space station,100000000.0,1,Alfonso Cuarón,Gravity 
108.0,Grant Heslov,Action|Adventure|Thriller,Jamie Renée Smith,Tzi Ma,ash|escape|lava|mayor|volcano,116000000.0,0,Roger Donaldson,Dante's Peak 
112.0,Noel Fisher,Action|Adventure|Comedy|Sci-Fi,Stephen Amell,Brad Garrett,based on comic book|brother brother relationship|rat|sequel|turtle,135000000.0,0,Dave Green,Teenage Mutant Ninja Turtles: Out of the Shadows 
100.0,Reg E. Cathey,Action|Adventure|Sci-Fi,Tim Blake Nelson,Tim Heidecker,box office flop|critically bashed|portal|teleportation|troubled production,120000000.0,0,Josh Trank,Fantastic Four 
108.0,Rami Malek,Action|Adventure|Comedy|Family|Fantasy,Robin Williams,Steve Coogan,chaos|museum|museum of natural history|night watchman|watchman,110000000.0,0,Shawn Levy,Night at the Museum 
114.0,Ioan Gruffudd,Action|Adventure|Drama|Thriller,Dwayne Johnson,Archie Panjabi,disaster movie|earthquake|journey|natural disaster|san andreas fault,110000000.0,0,Brad Peyton,San Andreas 
